Año;Mes;Dia;Hora;Minutos;Segundos;Temperatura;Precipitacion;Humedad;Rendimiento
2015;5;31;0;0;0;31,40;2.6;90;6,00
2015;6;1;0;0;0;30,20;0;80;6,00
2015;6;2;0;0;0;31,00;0;66;6,00
2015;6;3;0;0;0;30,00;0;83;6,00
2015;6;4;0;0;0;31,40;0;93;6,00
2015;6;5;0;0;0;27,20;0;100;6,00
2015;6;6;0;0;0;30,40;0;79;6,00
2015;6;7;0;0;0;29,40;3;90;6,00
2015;6;8;0;0;0;27,20;1;91;6,00
2015;6;9;0;0;0;28,00;5;91;6,00
2015;6;10;0;0;0;27,40;14.1;91;6,00
2015;6;11;0;0;0;30,00;0;93;6,00
2015;6;12;0;0;0;30,40;0;88;6,00
2015;6;13;0;0;0;28,40;0;88;6,00
2015;6;14;0;0;0;31,00;0.4;76;6,00
2015;6;15;0;0;0;29,00;2;83;6,00
2015;6;16;0;0;0;31,40;0;60;6,00
2015;6;17;0;0;0;31,00;0;65;6,00
2015;6;18;0;0;0;32,40;0;84;6,00
2015;6;19;0;0;0;32,00;0;50;6,00
2015;6;20;0;0;0;31,60;0;63;6,00
2015;6;21;0;0;0;31,00;0;87;6,00
2015;6;22;0;0;0;31,20;0;71;6,00
2015;6;23;0;0;0;32,60;0;58;6,00
2015;6;24;0;0;0;33,00;0;52;6,00
2015;6;25;0;0;0;31,00;0;52;6,00
2015;6;26;0;0;0;30,60;0;60;6,00
2015;6;27;0;0;0;29,60;0;66;6,00
2015;6;28;0;0;0;29,00;0;53;6,00
2015;6;29;0;0;0;31,00;0;59;6,00
2015;6;30;0;0;0;32,60;0;81;6,00
2015;7;1;0;0;0;33,40;0;50;6,00
2015;7;2;0;0;0;34,60;0;59;6,00
2015;7;3;0;0;0;35,00;0;50;6,00
2015;7;4;0;0;0;33,60;0;59;6,00
2015;7;5;0;0;0;34,00;0;55;6,00
2015;7;6;0;0;0;32,40;0;80;6,00
2015;7;7;0;0;0;31,60;0.2;88;6,00
2015;7;8;0;0;0;32,80;0;90;6,00
2015;7;9;0;0;0;34,00;0;91;6,00
2015;7;10;0;0;0;30,60;0;93;6,00
2015;7;11;0;0;0;31,40;0;69;6,00
2015;7;12;0;0;0;33,20;0;83;6,00
2015;7;13;0;0;0;33,60;0;83;6,00
2015;7;14;0;0;0;34,40;0;74;6,00
2015;7;15;0;0;0;32,20;0;90;6,00
2015;7;16;0;0;0;31,60;26;95;6,00
2015;7;17;0;0;0;33,60;0;91;6,00
2015;7;18;0;0;0;31,00;1.2;90;6,00
2015;7;19;0;0;0;30,80;0.4;87;6,00
2015;7;20;0;0;0;30,40;3;90;6,00
2015;7;21;0;0;0;30,60;2.3;91;6,00
2015;7;22;0;0;0;31,60;0;93;6,00
2015;7;23;0;0;0;30,20;0;84;6,00
2015;7;24;0;0;0;32,40;0;84;6,00
2015;7;25;0;0;0;34,20;0;70;6,00
2015;7;26;0;0;0;32,60;0;55;6,00
2015;7;27;0;0;0;33,20;0;53;6,00
2015;7;28;0;0;0;33,80;0.3;62;6,00
2015;7;29;0;0;0;33,00;3;69;6,00
2015;7;30;0;0;0;31,40;0;96;6,00
2015;7;31;0;0;0;33,00;0;67;6,00
2015;8;1;0;0;0;34,20;0;81;6,00
2015;8;2;0;0;0;34,60;0;91;6,00
2015;8;3;0;0;0;35,20;0;79;6,00
2015;8;4;0;0;0;34,40;0;50;6,00
2015;8;5;0;0;0;35,60;0;53;6,00
2015;8;6;0;0;0;36,40;0;0;6,00
2015;8;7;0;0;0;32,60;0;62;6,00
2015;8;8;0;0;0;30,40;8;78;6,00
2015;8;9;0;0;0;27,00;0;95;6,00
2015;8;10;0;0;0;30,20;0;81;6,00
2015;8;11;0;0;0;30,00;0;88;6,00
2015;8;12;0;0;0;32,60;0;81;6,00
2015;8;13;0;0;0;33,20;0;73;6,00
2015;8;14;0;0;0;29,60;0;85;6,00
2015;8;15;0;0;0;29,20;0;81;6,00
2015;8;16;0;0;0;31,40;0;68;6,00
2015;8;17;0;0;0;32,60;0;73;6,00
2015;8;18;0;0;0;32,40;0;79;6,00
2015;8;19;0;0;0;34,00;0;75;6,00
2015;8;20;0;0;0;34,60;0.4;51;6,00
2015;8;21;0;0;0;33,60;0;52;6,00
2015;8;22;0;0;0;32,40;45.5;66;6,00
2015;8;23;0;0;0;33,60;0;91;6,00
2015;8;24;0;0;0;31,60;2.8;80;6,00
2015;8;25;0;0;0;28,60;0;91;6,00
2015;8;26;0;0;0;30,00;0;90;6,00
2015;8;27;0;0;0;34,00;0;82;6,00
2015;8;28;0;0;0;34,60;0;61;6,00
2015;8;29;0;0;0;33,60;0;48;6,00
2015;8;30;0;0;0;32,40;0;80;6,00
2015;8;31;0;0;0;31,20;0;93;6,00
2015;9;1;0;0;0;33,00;4;69;6,00
2015;9;2;0;0;0;31,20;0;76;6,00
2015;9;3;0;0;0;34,00;0;68;6,00
2015;9;4;0;0;0;33,60;0;72;6,00
2015;9;5;0;0;0;34,20;1.1;76;6,00
2015;9;6;0;0;0;28,40;14.9;91;6,00
2015;9;7;0;0;0;30,60;0;83;6,00
2015;9;8;0;0;0;32,20;0;81;6,00
2015;9;9;0;0;0;33,00;3;81;6,00
2015;9;10;0;0;0;30,00;0;93;6,00
2015;9;11;0;0;0;27,00;2.7;91;6,00
2015;9;12;0;0;0;32,60;0;77;6,00
2015;9;13;0;0;0;33,40;0;64;6,00
2015;9;14;0;0;0;34,20;0;70;6,00
2015;9;15;0;0;0;33,60;0;69;6,00
2015;9;16;0;0;0;34,20;0.5;66;6,00
2015;9;17;0;0;0;30,40;0;93;6,00
2015;9;18;0;0;0;31,60;2;76;6,00
2015;9;19;0;0;0;31,00;24;95;6,00
2015;9;20;0;0;0;30,60;1.1;93;6,00
2015;9;21;0;0;0;33,00;0;87;6,00
2015;9;22;0;0;0;34,00;0;85;6,00
2015;9;23;0;0;0;32,40;0;87;6,00
2015;9;24;0;0;0;33,60;0;86;6,00
2015;9;25;0;0;0;34,20;0;81;6,00
2015;9;26;0;0;0;34,80;0;69;6,00
2015;9;27;0;0;0;34,00;0;92;6,00
2015;9;28;0;0;0;34,40;0;64;6,00
2015;9;29;0;0;0;33,00;66;68;6,00
2015;9;30;0;0;0;27,40;0;94;6,00
2015;10;1;0;0;0;26,60;0;91;6,00
2015;10;2;0;0;0;31,20;45;89;6,00
2015;10;3;0;0;0;28,00;1;95;6,00
2015;10;4;0;0;0;31,60;0;81;6,00
2015;10;5;0;0;0;32,60;0;90;6,00
2015;10;6;0;0;0;32,00;0;74;6,00
2015;10;7;0;0;0;31,00;0;80;6,00
2015;10;8;0;0;0;30,60;0;85;6,00
2015;10;9;0;0;0;28,40;0;89;6,00
2015;10;10;0;0;0;31,20;97;78;6,00
2015;10;11;0;0;0;26,40;0.7;91;6,00
2015;10;12;0;0;0;27,40;4;88;6,00
2015;10;13;0;0;0;29,40;22;85;6,00
2015;10;14;0;0;0;27,60;0;93;6,00
2015;10;15;0;0;0;27,00;17;93;6,00
2015;10;16;0;0;0;29,60;0;95;6,00
2015;10;17;0;0;0;29,60;0;85;6,00
2015;10;18;0;0;0;26,40;0;88;6,00
2015;10;19;0;0;0;30,20;0;84;6,00
2015;10;20;0;0;0;31,00;3.4;80;6,00
2015;10;21;0;0;0;30,40;1.2;86;6,00
2015;10;22;0;0;0;31,00;17;81;6,00
2015;10;23;0;0;0;27,80;32;85;6,00
2015;10;24;0;0;0;26,40;12;90;6,00
2015;10;25;0;0;0;26,40;26;95;6,00
2015;10;26;0;0;0;26,00;0;0;6,00
2015;10;27;0;0;0;26,60;0.2;92;6,00
2015;10;28;0;0;0;30,00;94;78;6,00
2015;10;29;0;0;0;29,60;0;93;6,00
2015;10;30;0;0;0;29,00;0;91;6,00
2015;10;31;0;0;0;30,60;0.1;84;6,00
2015;11;1;0;0;0;28,20;46;78;6,00
2015;11;2;0;0;0;24,60;1;93;6,00
2015;11;3;0;0;0;28,00;0;89;6,00
2015;11;4;0;0;0;28,60;76;91;6,00
2015;11;5;0;0;0;25,00;1;100;6,00
2015;11;6;0;0;0;28,40;0;89;6,00
2015;11;7;0;0;0;26,60;0;85;6,00
2015;11;8;0;0;0;28,20;0;91;6,00
2015;11;9;0;0;0;30,60;0;90;6,00
2015;11;10;0;0;0;29,20;0;98;6,00
2015;11;11;0;0;0;30,20;0.2;93;6,00
2015;11;12;0;0;0;31,00;20;90;6,00
2015;11;13;0;0;0;27,60;0;95;6,00
2015;11;14;0;0;0;30,20;0;81;6,00
2015;11;15;0;0;0;29,00;0;93;6,00
2015;11;16;0;0;0;28,60;11;88;6,00
2015;11;17;0;0;0;25,60;0;96;6,00
2015;11;20;0;0;0;28,60;51;85;6,00
2015;11;21;0;0;0;28,20;14;90;6,00
2015;11;22;0;0;0;29,00;61;88;6,00
2015;11;23;0;0;0;26,60;0;93;6,00
2015;11;24;0;0;0;29,40;0.6;83;6,00
2015;11;25;0;0;0;29,40;0;91;6,00
2015;11;26;0;0;0;30,00;14;80;6,00
2015;11;27;0;0;0;28,40;0;90;6,00
2015;11;28;0;0;0;27,20;2.2;80;6,00
2015;11;29;0;0;0;28,60;0;80;6,00
2015;11;30;0;0;0;30,40;0;88;6,00
2015;12;1;0;0;0;30,40;0;81;6,00
2015;12;2;0;0;0;32,00;0;59;6,00
2015;12;3;0;0;0;30,00;0;66;6,00
2015;12;4;0;0;0;29,60;0;80;6,00
2015;12;5;0;0;0;31,20;0;78;6,00
2015;12;6;0;0;0;30,60;0;77;6,00
2015;12;7;0;0;0;32,60;57;74;6,00
2015;12;8;0;0;0;29,60;0;95;6,00
2015;12;9;0;0;0;31,40;0;70;6,00
2015;12;10;0;0;0;31,80;0;72;6,00
2015;12;11;0;0;0;32,00;0;76;6,00
2015;12;12;0;0;0;32,40;0;64;6,00
2015;12;13;0;0;0;31,60;0;76;6,00
2015;12;14;0;0;0;29,40;45;84;6,00
2015;12;15;0;0;0;28,60;0;96;6,00
2015;12;16;0;0;0;29,60;25;86;6,00
2015;12;17;0;0;0;29,00;0;89;6,00
2015;12;18;0;0;0;29,40;11;86;6,00
2015;12;19;0;0;0;30,80;0;88;6,00
2015;12;20;0;0;0;32,20;0;86;6,00
2015;12;21;0;0;0;32,60;0;62;6,00
2015;12;22;0;0;0;33,20;0;67;6,00
2015;12;23;0;0;0;30,20;0;77;6,00
2015;12;24;0;0;0;33,00;0;83;6,00
2015;12;25;0;0;0;32,40;0;67;6,00
2015;12;26;0;0;0;31,00;0;68;6,00
2015;12;27;0;0;0;33,00;0;71;6,00
2015;12;28;0;0;0;33,40;0;78;6,00
2015;12;29;0;0;0;33,60;0;63;6,00
2015;12;30;0;0;0;34,00;0;71;6,00
2015;12;31;0;0;0;34,60;0;54;6,00
2016;1;1;0;0;0;33,60;30;58;6,00
2016;1;2;0;0;0;28,60;1.5;95;6,00
2016;1;3;0;0;0;32,00;1;85;6,00
2016;1;4;0;0;0;27,60;15;98;6,00
2016;1;5;0;0;0;29,00;11;80;6,00
2016;1;6;0;0;0;27,80;11;90;6,00
2016;1;7;0;0;0;29,80;12.5;82;6,00
2016;1;8;0;0;0;28,00;0;93;6,00
2016;1;9;0;0;0;28,40;0;85;6,00
2016;1;10;0;0;0;28,20;0;83;6,00
2016;1;11;0;0;0;27,00;0;91;6,00
2016;1;12;0;0;0;29,40;0;79;6,00
2016;1;13;0;0;0;28,60;0;81;6,00
2016;1;14;0;0;0;29,60;0;88;6,00
2016;1;15;0;0;0;32,00;0;80;6,00
2016;1;16;0;0;0;30,60;0;80;6,00
2016;1;17;0;0;0;31,40;0;79;6,00
2016;1;18;0;0;0;30,60;0;68;6,00
2016;1;19;0;0;0;29,20;0;88;6,00
2016;1;20;0;0;0;30,20;0;80;6,00
2016;1;21;0;0;0;30,60;0;85;6,00
2016;1;22;0;0;0;31,20;0;78;6,00
2016;1;23;0;0;0;29,60;0;79;6,00
2016;1;24;0;0;0;27,60;0.2;93;6,00
2016;1;25;0;0;0;29,00;3.6;85;6,00
2016;1;26;0;0;0;30,20;0;83;6,00
2016;1;27;0;0;0;32,20;0;84;6,00
2016;1;28;0;0;0;29,60;0;78;6,00
2016;1;29;0;0;0;29,20;0;88;6,00
2016;1;30;0;0;0;30,00;0;85;6,00
2016;1;31;0;0;0;30,60;0;90;6,00
2016;2;1;0;0;0;29,80;0;79;6,00
2016;2;2;0;0;0;30,60;1;77;6,00
2016;2;3;0;0;0;31,00;0;0;6,00
2016;2;4;0;0;0;30,00;21.7;76;6,00
2016;2;5;0;0;0;27,60;12.3;91;6,00
2016;2;6;0;0;0;32,60;0;80;6,00
2016;2;7;0;0;0;29,80;75;82;6,00
2016;2;8;0;0;0;28,60;0;93;6,00
2016;2;9;0;0;0;30,60;0;71;6,00
2016;2;10;0;0;0;31,60;26;77;6,00
2016;2;11;0;0;0;29,00;2;93;6,00
2016;2;12;0;0;0;29,40;4.4;86;6,00
2016;2;13;0;0;0;30,00;9.5;88;6,00
2016;2;14;0;0;0;30,60;0;90;6,00
2016;2;15;0;0;0;32,60;0.6;90;6,00
2016;2;16;0;0;0;34,60;0;61;6,00
2016;2;17;0;0;0;30,20;0;91;6,00
2016;2;18;0;0;0;31,40;66;77;6,00
2016;2;19;0;0;0;30,00;0;85;6,00
2016;2;20;0;0;0;29,60;37;82;6,00
2016;2;21;0;0;0;27,20;4;91;6,00
2016;2;22;0;0;0;27,60;0;90;6,00
2016;2;23;0;0;0;30,20;1.8;87;6,00
2016;2;24;0;0;0;32,00;6.5;76;6,00
2016;2;25;0;0;0;28,00;0;82;6,00
2016;2;26;0;0;0;27,40;0;79;6,00
2016;2;27;0;0;0;29,60;0;85;6,00
2016;2;28;0;0;0;28,40;0;81;6,00
2016;2;29;0;0;0;30,60;16;85;6,00
2016;3;1;0;0;0;29,20;0;86;6,00
2016;3;2;0;0;0;29,60;0;90;6,00
2016;3;3;0;0;0;29,20;0;87;6,00
2016;3;4;0;0;0;28,60;0;87;6,00
2016;3;5;0;0;0;30,60;0;85;6,00
2016;3;6;0;0;0;29,00;1.7;88;6,00
2016;3;7;0;0;0;28,40;0;90;6,00
2016;3;8;0;0;0;29,60;0;88;6,00
2016;3;9;0;0;0;32,60;0.7;77;6,00
2016;3;10;0;0;0;31,60;0;80;6,00
2016;3;11;0;0;0;30,60;0;74;6,00
2016;3;12;0;0;0;31,00;0.3;75;6,00
2016;3;13;0;0;0;29,60;91;100;6,00
2016;3;14;0;0;0;26,60;1.1;96;6,00
2016;3;15;0;0;0;30,20;0;85;6,00
2016;3;16;0;0;0;32,60;27;88;6,00
2016;3;17;0;0;0;29,20;1.4;96;6,00
2016;3;18;0;0;0;31,00;0;76;6,00
2016;3;19;0;0;0;32,00;0;90;6,00
2016;3;20;0;0;0;30,80;0;88;6,00
2016;3;21;0;0;0;30,40;10;81;6,00
2016;3;22;0;0;0;30,00;0;87;6,00
2016;3;23;0;0;0;32,40;0;76;6,00
2016;3;24;0;0;0;33,60;0;77;6,00
2016;3;25;0;0;0;32,60;0;69;6,00
2016;3;26;0;0;0;34,00;0;72;6,00
2016;3;27;0;0;0;30,60;66.3;75;6,00
2016;3;28;0;0;0;29,20;52;85;6,00
2016;3;29;0;0;0;30,00;19;95;6,00
2016;3;30;0;0;0;29,00;64;93;6,00
2016;3;31;0;0;0;29,40;8;98;6,00
2016;4;1;0;0;0;31,00;59.2;92;6,00
2016;4;2;0;0;0;26,60;25.8;95;6,00
2016;4;3;0;0;0;28,00;0;88;6,00
2016;4;4;0;0;0;25,60;0;87;6,00
2016;4;5;0;0;0;30,60;47;83;6,00
2016;4;6;0;0;0;28,40;0;93;6,00
2016;4;7;0;0;0;31,00;0;84;6,00
2016;4;8;0;0;0;30,40;27;81;6,00
2016;4;9;0;0;0;28,60;0;90;6,00
2016;4;10;0;0;0;30,20;68;88;6,00
2016;4;11;0;0;0;29,00;0;79;6,00
2016;4;12;0;0;0;26,60;18;93;6,00
2016;4;13;0;0;0;24,20;0.5;0;6,00
2016;4;14;0;0;0;29,00;0;82;6,00
2016;4;15;0;0;0;31,00;5.2;83;6,00
2016;4;16;0;0;0;28,60;26;92;6,00
2016;4;17;0;0;0;25,60;0;91;6,00
2016;4;18;0;0;0;30,00;0;86;6,00
2016;4;19;0;0;0;31,40;24;77;6,00
2016;4;20;0;0;0;30,40;0;97;6,00
2016;4;21;0;0;0;31,60;0;82;6,00
2016;4;22;0;0;0;29,00;0;84;6,00
2016;4;23;0;0;0;29,60;2;85;6,00
2016;4;24;0;0;0;29,20;28.5;95;6,00
2016;4;25;0;0;0;29,60;0;96;6,00
2016;4;26;0;0;0;29,20;27;81;6,00
2016;4;27;0;0;0;27,40;0.7;96;6,00
2016;4;28;0;0;0;28,00;8.5;91;6,00
2016;4;29;0;0;0;29,40;2;85;6,00
2016;4;30;0;0;0;27,60;0;88;6,00
2016;5;1;0;0;0;28,20;0;92;6,00
2016;5;2;0;0;0;28,00;9.5;97;6,00
2016;5;3;0;0;0;29,40;67;95;6,00
2016;5;4;0;0;0;25,60;0;96;6,00
2016;5;5;0;0;0;29,00;10;88;6,00
2016;5;6;0;0;0;27,40;2.5;0;6,00
2016;5;7;0;0;0;28,40;0;91;6,00
2016;5;8;0;0;0;29,40;30;93;6,00
2016;5;9;0;0;0;27,80;6.2;93;6,00
2016;5;10;0;0;0;25,00;18;100;6,00
2016;5;11;0;0;0;28,20;0;89;6,00
2016;5;12;0;0;0;29,60;0;79;6,00
2016;5;13;0;0;0;31,20;0;79;6,00
2016;5;14;0;0;0;30,40;0;83;6,00
2016;5;15;0;0;0;31,00;0;75;6,00
2016;5;16;0;0;0;31,60;0;77;6,00
2016;5;17;0;0;0;31,60;0;74;6,00
2016;5;18;0;0;0;31,20;0;78;6,00
2016;5;19;0;0;0;30,60;0;88;6,00
2016;5;20;0;0;0;31,80;0;76;6,00
2016;5;21;0;0;0;32,40;0;78;6,00
2016;5;22;0;0;0;32,80;0;68;6,00
2016;5;23;0;0;0;32,40;0;73;6,00
2016;5;24;0;0;0;31,60;0;76;6,00
2016;5;25;0;0;0;31,60;51;76;6,00
2016;5;26;0;0;0;27,20;0;96;6,00
2016;5;27;0;0;0;29,00;1.2;88;6,00
2016;5;28;0;0;0;27,00;0.9;98;6,00
2016;5;29;0;0;0;28,20;5.5;95;6,00
2016;5;30;0;0;0;29,00;43;93;6,00
2016;5;31;0;0;0;26,00;4.5;91;6,00
2016;6;1;0;0;0;29,20;0;80;6,00
2016;6;2;0;0;0;27,40;8;88;6,00
2016;6;3;0;0;0;25,40;2.5;95;6,00
2016;6;4;0;0;0;29,40;0;81;6,00
2016;6;5;0;0;0;31,00;39;97;6,00
2016;6;6;0;0;0;26,60;21;92;6,00
2016;6;7;0;0;0;27,20;0;90;6,00
2016;6;8;0;0;0;29,40;0;80;6,00
2016;6;9;0;0;0;29,00;31;81;6,00
2016;6;10;0;0;0;28,60;0;90;6,00
2016;6;11;0;0;0;30,60;0;82;6,00
2016;6;12;0;0;0;30,20;0;90;6,00
2016;6;13;0;0;0;30,00;0;82;6,00
2016;6;14;0;0;0;29,20;4;69;6,00
2016;6;15;0;0;0;30,40;0;91;6,00
2016;6;16;0;0;0;31,20;0;74;6,00
2016;6;17;0;0;0;31,20;0.3;66;6,00
2016;6;18;0;0;0;30,40;0;84;6,00
2016;6;19;0;0;0;29,20;0;82;6,00
2016;6;20;0;0;0;30,00;0;86;6,00
2016;6;21;0;0;0;30,60;0;78;6,00
2016;6;22;0;0;0;31,60;0;68;6,00
2016;6;23;0;0;0;31,20;0;76;6,00
2016;6;24;0;0;0;30,40;0;67;6,00
2016;6;25;0;0;0;31,40;0;77;6,00
2016;6;26;0;0;0;27,60;3.6;92;6,00
2016;6;27;0;0;0;31,00;0;70;6,00
2016;6;28;0;0;0;30,20;0;57;6,00
2016;6;29;0;0;0;30,60;0;61;6,00
2016;6;30;0;0;0;31,20;0;64;6,00
2016;7;1;0;0;0;30,60;0;58;6,00
2016;7;2;0;0;0;29,60;0;63;6,00
2016;7;3;0;0;0;28,60;0.2;88;6,00
2016;7;4;0;0;0;31,20;0;82;6,00
2016;7;5;0;0;0;31,60;2.8;97;6,00
2016;7;6;0;0;0;28,20;0;0;6,00
2016;7;7;0;0;0;31,40;0;74;6,00
2016;7;8;0;0;0;32,20;0;76;6,00
2016;7;9;0;0;0;32,80;0;76;6,00
2016;7;10;0;0;0;31,60;0;63;6,00
2016;7;11;0;0;0;31,40;14.5;71;6,00
2016;7;12;0;0;0;30,60;0;77;6,00
2016;7;13;0;0;0;30,00;2.2;82;6,00
2016;7;14;0;0;0;29,40;11.3;76;6,00
2016;7;15;0;0;0;28,80;1.5;89;6,00
2016;7;16;0;0;0;26,60;8;90;6,00
2016;7;17;0;0;0;30,20;0;86;6,00
2016;7;18;0;0;0;27,40;15;96;6,00
2016;7;19;0;0;0;30,00;0.1;0;6,00
2016;7;20;0;0;0;29,60;0;82;6,00
2016;7;21;0;0;0;30,40;0;93;6,00
2016;7;22;0;0;0;29,60;0;98;6,00
2016;7;23;0;0;0;31,60;0.1;88;6,00
2016;7;24;0;0;0;30,80;1.3;96;6,00
2016;7;25;0;0;0;29,00;0;93;6,00
2016;7;26;0;0;0;32,00;0;68;6,00
2016;7;27;0;0;0;31,40;0.8;82;6,00
2016;7;28;0;0;0;31,00;0;56;6,00
2016;7;29;0;0;0;31,60;0;63;6,00
2016;7;30;0;0;0;32,20;0;75;6,00
2016;7;31;0;0;0;32,60;0;80;6,00
2016;8;1;0;0;0;32,00;0;82;6,00
2016;8;2;0;0;0;31,60;0;74;6,00
2016;8;3;0;0;0;32,40;1.1;58;6,00
2016;8;4;0;0;0;27,60;0;90;6,00
2016;8;5;0;0;0;31,80;0;80;6,00
2016;8;6;0;0;0;33,40;0;80;6,00
2016;8;7;0;0;0;34,00;0;70;6,00
2016;8;8;0;0;0;32,60;0.9;79;6,00
2016;8;9;0;0;0;33,40;0;78;6,00
2016;8;10;0;0;0;33,20;22;83;6,00
2016;8;11;0;0;0;32,60;0;71;6,00
2016;8;12;0;0;0;31,40;0;77;6,00
2016;8;13;0;0;0;31,00;2.5;87;6,00
2016;8;14;0;0;0;33,60;35;78;6,00
2016;8;15;0;0;0;30,40;0;91;6,00
2016;8;16;0;0;0;31,60;0;78;6,00
2016;8;17;0;0;0;31,40;0;77;6,00
2016;8;18;0;0;0;31,00;0.9;61;6,00
2016;8;19;0;0;0;33,60;0;72;6,00
2016;8;20;0;0;0;34,20;0;71;6,00
2016;8;21;0;0;0;33,00;0;63;6,00
2016;8;22;0;0;0;30,00;0;57;6,00
2016;8;23;0;0;0;33,60;4.5;48;6,00
2016;8;24;0;0;0;32,40;0;91;6,00
2016;8;25;0;0;0;32,60;4.2;74;6,00
2016;8;26;0;0;0;32,00;0;91;6,00
2016;8;27;0;0;0;31,40;3.3;87;6,00
2016;8;28;0;0;0;28,60;0.3;96;6,00
2016;8;29;0;0;0;31,60;3.8;95;6,00
2016;8;30;0;0;0;30,40;0;95;6,00
2016;8;31;0;0;0;28,60;20;80;6,00
2016;9;1;0;0;0;29,60;0;86;6,00
2016;9;2;0;0;0;28,60;8.7;84;6,00
2016;9;3;0;0;0;31,60;0;86;6,00
2016;9;4;0;0;0;31,40;9;72;6,00
2016;9;5;0;0;0;31,00;20;86;6,00
2016;9;6;0;0;0;29,80;16;93;6,00
2016;9;7;0;0;0;26,60;0;95;6,00
2016;9;8;0;0;0;31,40;0;89;6,00
2016;9;9;0;0;0;32,20;0;83;6,00
2016;9;10;0;0;0;29,20;3.3;76;6,00
2016;9;11;0;0;0;30,40;25;96;6,00
2016;9;12;0;0;0;29,20;0;96;6,00
2016;9;13;0;0;0;28,40;0;80;6,00
2016;9;14;0;0;0;30,00;20;80;6,00
2016;9;15;0;0;0;29,40;0;63;6,00
2016;9;16;0;0;0;31,40;0;80;6,00
2016;9;17;0;0;0;32,40;0;77;6,00
2016;9;18;0;0;0;31,60;9;77;6,00
2016;9;19;0;0;0;30,40;0;97;6,00
2016;9;20;0;0;0;33,40;0;70;6,00
2016;9;21;0;0;0;31,40;0;90;6,00
2016;9;22;0;0;0;29,40;0;77;6,00
2016;9;23;0;0;0;32,20;0.3;75;6,00
2016;9;24;0;0;0;31,40;0;85;6,00
2016;9;25;0;0;0;32,40;0;76;6,00
2016;9;26;0;0;0;33,20;32;83;6,00
2016;9;27;0;0;0;32,60;0;91;6,00
2016;9;28;0;0;0;30,40;0.7;80;6,00
2016;9;29;0;0;0;31,40;46;83;6,00
2016;9;30;0;0;0;30,60;6;95;6,00
2016;10;1;0;0;0;29,40;0;90;6,00
2016;10;2;0;0;0;28,40;0;95;6,00
2016;10;3;0;0;0;30,60;0;93;6,00
2016;10;4;0;0;0;31,40;3.7;91;6,00
2016;10;5;0;0;0;27,00;0;95;6,00
2016;10;6;0;0;0;29,20;36;85;6,00
2016;10;7;0;0;0;25,20;2;93;6,00
2016;10;8;0;0;0;28,20;4.1;86;6,00
2016;10;9;0;0;0;27,00;2;90;6,00
2016;10;10;0;0;0;29,20;0.9;96;6,00
2016;10;11;0;0;0;29,60;3.1;91;6,00
2016;10;12;0;0;0;24,80;20;95;6,00
2016;10;13;0;0;0;31,40;16.5;81;6,00
2016;10;14;0;0;0;29,20;0;86;6,00
2016;10;15;0;0;0;30,40;17;91;6,00
2016;10;16;0;0;0;30,20;0;96;6,00
2016;10;17;0;0;0;29,40;74;93;6,00
2016;10;18;0;0;0;28,20;1.1;96;6,00
2016;10;19;0;0;0;30,40;19.5;91;6,00
2016;10;20;0;0;0;28,60;0;90;6,00
2016;10;21;0;0;0;29,20;13;78;6,00
2016;10;22;0;0;0;28,40;24.5;85;6,00
2016;10;23;0;0;0;28,60;0;84;6,00
2016;10;24;0;0;0;28,00;10;83;6,00
2016;10;25;0;0;0;28,00;4.3;83;6,00
2016;10;26;0;0;0;25,60;4.8;93;6,00
2016;10;27;0;0;0;27,40;0;91;6,00
2016;10;28;0;0;0;29,60;31;79;6,00
2016;10;29;0;0;0;26,40;0;98;6,00
2016;10;30;0;0;0;30,60;0;82;6,00
2016;10;31;0;0;0;31,20;2;80;6,00
2016;11;1;0;0;0;26,60;0;98;6,00
2016;11;2;0;0;0;26,00;8.5;91;6,00
2016;11;3;0;0;0;28,00;5.4;90;6,00
2016;11;4;0;0;0;28,60;0;91;6,00
2016;11;5;0;0;0;30,60;0;59;6,00
2016;11;6;0;0;0;31,40;1;79;6,00
2016;11;7;0;0;0;28,20;0;90;6,00
2016;11;8;0;0;0;27,60;2.5;83;6,00
2016;11;9;0;0;0;29,60;93;91;6,00
2016;11;10;0;0;0;27,60;9.5;96;6,00
2016;11;11;0;0;0;25,20;0;95;6,00
2016;11;12;0;0;0;28,00;17;88;6,00
2016;11;13;0;0;0;27,40;32;88;6,00
2016;11;14;0;0;0;27,00;24;96;6,00
2016;11;15;0;0;0;26,20;1.5;89;6,00
2016;11;16;0;0;0;29,20;9.3;86;6,00
2016;11;17;0;0;0;28,20;15;85;6,00
2016;11;18;0;0;0;27,40;58;93;6,00
2016;11;19;0;0;0;25,00;20.5;96;6,00
2016;11;20;0;0;0;24,60;0;90;6,00
2016;11;21;0;0;0;29,20;0;82;6,00
2016;11;22;0;0;0;29,60;0;66;6,00
2016;11;23;0;0;0;28,40;14.5;88;6,00
2016;11;24;0;0;0;27,40;3.1;93;6,00
2016;11;25;0;0;0;27,60;0.6;93;6,00
2016;11;26;0;0;0;24,20;21.5;0;6,00
2016;11;27;0;0;0;26,60;2.7;96;6,00
2016;11;28;0;0;0;28,00;40;89;6,00
2016;11;29;0;0;0;23,20;60;0;6,00
2016;11;30;0;0;0;29,40;0;93;6,00
2016;12;1;0;0;0;28,00;0;87;6,00
